birthArea,birthDate,currentNationalTeamId,currentTeamId,firstName,foot,height,lastName,middleName,passportArea,role,shortName,weight,wyId
"{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",1982-08-28,null,,Thiago,left,187,Motta,,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",T. Motta,83,25439
"{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}",1989-06-20,null,3767,Javier Matías,right,187,Pastore,,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",J. Pastore,78,25440
"{'name': 'Mali', 'id': '466', 'alpha3code': 'MLI', 'alpha2code': 'ML'}",1991-08-21,19001,3770,Kalifa,right,197,Coulibaly,,"{'name': 'Mali', 'id': '466', 'alpha3code': 'MLI', 'alpha2code': 'ML'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",K. Coulibaly,85,25444
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1987-05-09,null,679,Kevin,right,172,Gameiro,,"{'name': 'Portugal', 'id': '620', 'alpha3code': 'PRT', 'alpha2code': 'PT'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",K. Gameiro,70,25445
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1990-11-01,null,680,Sébastien,right,176,Corchia,,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",S. Corchia,69,25452
"{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}",1986-01-16,12274,12069,Franco,right,189,Armani,,"{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",F. Armani,89,90991
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1993-01-06,null,3787,Jérôme,left,175,Roussillon,,"{'name': 'Guadeloupe', 'id': '312', 'alpha3code': 'GLP', 'alpha2code': 'GP'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",J. Roussillon,80,25457
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1990-02-19,16009,684,Ryad,left,177,Boudebouz,,"{'name': 'Algeria', 'id': '12', 'alpha3code': 'DZA', 'alpha2code': 'DZ'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",R. Boudebouz,74,25461
"{'name': 'Cameroon', 'id': '120', 'alpha3code': 'CMR', 'alpha2code': 'CM'}",1997-02-14,6697,2449,Breel-Donald,right,184,Embolo,,"{'name': 'Switzerland', 'id': '756', 'alpha3code': 'CHE', 'alpha2code': 'CH'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",B. Embolo,86,282772
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1988-01-16,null,3779,Vincent,right,170,Nogueira,,"{'name': 'Portugal', 'id': '620', 'alpha3code': 'PRT', 'alpha2code': 'PT'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",V. Nogueira,62,25467
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1993-11-20,null,3774,Sanjin,right,181,Prcić,,"{'name': 'Bosnia-Herzegovina', 'id': '70', 'alpha3code': 'BIH', 'alpha2code': 'BA'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",S. Prcić,73,25470
"{'name': 'Guinea', 'id': '324', 'alpha3code': 'GIN', 'alpha2code': 'GN'}",1990-02-20,null,3785,Abdoul Razzagui,left,178,Camara,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",R. Camara,70,25474
"{'name': 'Colombia', 'id': '170', 'alpha3code': 'COL', 'alpha2code': 'CO'}",1993-01-18,12430,12069,Juan Fernando,left,169,Quintero Paniagua,,"{'name': 'Colombia', 'id': '170', 'alpha3code': 'COL', 'alpha2code': 'CO'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",J. Quintero,64,91019
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1991-02-10,null,3789,Thomas,right,184,Monconduit,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",T. Monconduit,83,25492
"{'name': 'Cameroon', 'id': '120', 'alpha3code': 'CMR', 'alpha2code': 'CM'}",1988-12-09,null,3777,Georges Constant,right,185,Mandjeck,,"{'name': 'Cameroon', 'id': '120', 'alpha3code': 'CMR', 'alpha2code': 'CM'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",G. Mandjeck,77,25503
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1994-03-17,null,3772,Soualiho,right,187,Meïté,,"{'name': ""Côte d'Ivoire"", 'id': '384', 'alpha3code': 'CIV', 'alpha2code': 'CI'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",S. Meïté,80,25504
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1994-06-22,null,2462,Sébastien,right,190,Haller,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",S. Haller,82,25512
"{'name': 'Cameroon', 'id': '120', 'alpha3code': 'CMR', 'alpha2code': 'CM'}",1992-07-29,null,3782,Paul-Georges,right,180,Ntep de Madiba,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",P. Ntep,82,25514
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1993-01-27,null,3780,Yaya,right,191,Sanogo,,"{'name': ""Côte d'Ivoire"", 'id': '384', 'alpha3code': 'CIV', 'alpha2code': 'CI'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",Y. Sanogo,74,25517
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1993-03-04,null,3770,Maxime,right,186,Dupé,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",M. Dupé,87,25519
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1991-09-22,null,3795,Erwin,right,186,Zelazny,,"{'name': 'Poland', 'id': '616', 'alpha3code': 'POL', 'alpha2code': 'PL'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",E. Zelazny,80,25521
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1992-11-30,null,3770,Lévy Koffi,right,184,Djidji,,"{'name': ""Côte d'Ivoire"", 'id': '384', 'alpha3code': 'CIV', 'alpha2code': 'CI'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",K. Djidji,71,25523
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1986-01-30,null,3785,Jonathan,right,182,Martins-Pereira,,"{'name': 'Portugal', 'id': '620', 'alpha3code': 'PRT', 'alpha2code': 'PT'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",J. Martins-Pereira,77,25526
"{'name': 'Colombia', 'id': '170', 'alpha3code': 'COL', 'alpha2code': 'CO'}",1989-11-15,null,696,Daniel Alejandro,right,183,Torres Rojas,,"{'name': 'Colombia', 'id': '170', 'alpha3code': 'COL', 'alpha2code': 'CO'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",D. Torres,81,91064
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1985-11-08,null,,Vincent,left,178,Bessat,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",V. Bessat,73,25532
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1985-02-23,null,,Issa,right,173,Cissokho,,"{'name': 'Senegal', 'id': '686', 'alpha3code': 'SEN', 'alpha2code': 'SN'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",I. Cissokho,73,25534
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1993-03-01,null,3176,Jordan,right,178,Veretout,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",J. Veretout,66,25541
"{'name': 'Congo DR', 'id': '180', 'alpha3code': 'COD', 'alpha2code': 'CD'}",1985-03-28,4418,3771,Steve,right,185,Mandanda,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",S. Mandanda,82,25552
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",1989-08-28,1598,1610,César,right,178,Azpilicueta Tanco,,"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",Azpilicueta,75,25553
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1984-04-02,null,3766,Jérémy,left,172,Morel,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",J. Morel,71,25557
"{'name': 'Cameroon', 'id': '120', 'alpha3code': 'CMR', 'alpha2code': 'CM'}",1990-03-27,null,3185,Nicolas,right,184,N'Koulou,,"{'name': 'Cameroon', 'id': '120', 'alpha3code': 'CMR', 'alpha2code': 'CM'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",N. N'Koulou,77,25558
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1985-03-20,null,,Morgan,right,176,Amalfitano,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",M. Amalfitano,68,25562
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1987-01-02,null,698,Loïc,right,185,Rémy,,"{'name': 'Martinique', 'id': '474', 'alpha3code': 'MTQ', 'alpha2code': 'MQ'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",L. Rémy,80,25577
"{'name': 'Czech Republic', 'id': '203', 'alpha3code': 'CZE', 'alpha2code': 'CZ'}",1982-01-05,null,3772,Jaroslav,right,184,Plašil,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",J. Plašil,71,25596
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1989-08-05,null,3771,Grégory,right,183,Sertic,,"{'name': 'Croatia', 'id': '191', 'alpha3code': 'HRV', 'alpha2code': 'HR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",G. Sertic,80,25598
"{'name': 'Mali', 'id': '466', 'alpha3code': 'MLI', 'alpha2code': 'ML'}",1988-04-25,null,3219,Cheick Tidiane,right,194,Diabaté,,"{'name': 'Mali', 'id': '466', 'alpha3code': 'MLI', 'alpha2code': 'ML'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",C. Diabaté,90,25601
"{'name': 'Senegal', 'id': '686', 'alpha3code': 'SEN', 'alpha2code': 'SN'}",1990-10-26,null,4513,Henri,right,175,Saivet,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",H. Saivet,73,25604
"{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}",1990-10-30,null,3770,Emiliano,right,187,Sala,,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",E. Sala,75,25605
"{'name': 'Kosovo', 'id': '0', 'alpha3code': 'XKS', 'alpha2code': ''}",1986-12-12,4849,3165,Perparim,right,175,Hetemaj,,"{'name': 'Finland', 'id': '246', 'alpha3code': 'FIN', 'alpha2code': 'FI'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",P. Hetemaj,76,20653
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1984-07-01,null,3795,Chaouki,left,170,Ben Saada,,"{'name': 'Tunisia', 'id': '788', 'alpha3code': 'TUN', 'alpha2code': 'TN'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",C. Ben Saada,72,25616
"{'name': 'Colombia', 'id': '170', 'alpha3code': 'COL', 'alpha2code': 'CO'}",1993-01-26,12430,5646,Miguel Ángel,right,183,Borja Hernández,,"{'name': 'Colombia', 'id': '170', 'alpha3code': 'COL', 'alpha2code': 'CO'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",M. Borja,82,91156
"{'name': 'Belgium', 'id': '56', 'alpha3code': 'BEL', 'alpha2code': 'BE'}",1993-03-29,5629,2454,Thorgan,right,174,Hazard,,"{'name': 'Belgium', 'id': '56', 'alpha3code': 'BEL', 'alpha2code': 'BE'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",T. Hazard,69,25622
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1993-02-15,null,674,Geoffrey,left,188,Kondogbia,,"{'name': 'Central African Republic', 'id': '140', 'alpha3code': 'CAF', 'alpha2code': 'CF'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",G. Kondogbia,80,25623
"{'name': 'French Guiana', 'id': '254', 'alpha3code': 'GUF', 'alpha2code': 'GF'}",1986-05-24,18799,3774,Ludovic,left,176,Baal,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",L. Baal,75,25625
"{'name': 'Austria', 'id': '40', 'alpha3code': 'AUT', 'alpha2code': 'AT'}",1997-05-14,null,2482,Stefan,right,188,Posch,,"{'name': 'Austria', 'id': '40', 'alpha3code': 'AUT', 'alpha2code': 'AT'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",S. Posch,76,282799
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1987-07-03,null,3772,Benoît,right,187,Costil,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",B. Costil,88,25632
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1992-03-30,19314,3774,Abdoulaye,right,191,Diallo,,"{'name': 'Senegal', 'id': '686', 'alpha3code': 'SEN', 'alpha2code': 'SN'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",A. Diallo,82,25633
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1986-07-03,null,3774,Romain,right,184,Danzé,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",R. Danzé,73,25637
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1993-03-23,null,3779,Dimitri,right,183,Foulquier,,"{'name': 'Guadeloupe', 'id': '312', 'alpha3code': 'GLP', 'alpha2code': 'GP'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",D. Foulquier,78,25638
"{'name': 'Senegal', 'id': '686', 'alpha3code': 'SEN', 'alpha2code': 'SN'}",1983-03-23,null,,Abdou Kader,right,193,Mangane,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",K. Mangane,87,25641
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1989-10-28,null,3782,Kévin,right,183,Théophile Catherine,,"{'name': 'Martinique', 'id': '474', 'alpha3code': 'MTQ', 'alpha2code': 'MQ'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",K. Théophile Catherine,84,25643
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1982-07-05,null,3783,Julien,right,187,Féret,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",J. Féret,76,25647
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1990-06-29,null,3782,Yann,right,182,M'Vila,,"{'name': 'Congo', 'id': '178', 'alpha3code': 'COG', 'alpha2code': 'CG'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",Y. M'Vila,82,25649
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1990-09-18,null,3782,Vincent,right,180,Pajot,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",V. Pajot,68,25650
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",1979-04-12,null,3165,Sergio,right,175,Pellissier,,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",S. Pellissier,76,20662
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1992-05-28,null,3779,Stéphane,right,185,Bahoken,,"{'name': 'Cameroon', 'id': '120', 'alpha3code': 'CMR', 'alpha2code': 'CM'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",S. Bahoken,88,25673
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1985-07-28,null,3782,Mathieu,right,177,Debuchy,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",M. Debuchy,76,25700
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1993-07-20,null,676,Lucas,left,178,Digne,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",L. Digne,74,25701
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1980-02-02,null,3804,Florent,right,168,Balmont,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",F. Balmont,72,25704
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1992-06-18,null,3776,Bakary Adama,right,186,Soumaoro,,"{'name': 'Mali', 'id': '466', 'alpha3code': 'MLI', 'alpha2code': 'ML'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",A. Soumaoro,93,25710
"{'name': 'Reunion', 'id': '638', 'alpha3code': 'REU', 'alpha2code': 'RE'}",1987-03-29,null,3771,Dimitri ,right,175,Payet,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",D. Payet,77,25714
"{'name': 'Reunion', 'id': '638', 'alpha3code': 'REU', 'alpha2code': 'RE'}",1989-11-18,null,3783,Ronny,right,192,Rodelin,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",R. Rodelin,82,25715
"{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}",1996-02-28,null,679,Axel,right,192,Werner,,"{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",A. Werner,85,222324
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1991-06-20,19314,3187,Kalidou,right,195,Koulibaly,,"{'name': 'Senegal', 'id': '686', 'alpha3code': 'SEN', 'alpha2code': 'SN'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",K. Koulibaly,89,25726
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1992-01-23,18538,3785,Yeni Atito,right,173,N'Gbakoto,,"{'name': 'Congo DR', 'id': '180', 'alpha3code': 'COD', 'alpha2code': 'CD'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",Y. N'Gbakoto,69,25741
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1992-01-31,null,3771,Bouna,right,177,Sarr,,"{'name': 'Guinea', 'id': '324', 'alpha3code': 'GIN', 'alpha2code': 'GN'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",B. Sarr,65,25743
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1994-07-17,4418,1625,Benjamin,left,185,Mendy,,"{'name': 'Senegal', 'id': '686', 'alpha3code': 'SEN', 'alpha2code': 'SN'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",B. Mendy,85,26136
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1989-05-18,null,3777,Jonathan,right,181,Rivierez,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",J. Rivierez,82,26138
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",1984-06-24,null,19830,Andrea,right,187,Raggi,,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",A. Raggi,82,20677
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1985-01-18,null,3780,Yannick,right,178,Cahuzac,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",Y. Cahuzac,70,25764
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1993-01-26,4418,3771,Florian,left,179,Thauvin,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",F. Thauvin,70,25770
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1991-02-08,16276,3782,Wahbi,right,182,Khazri,,"{'name': 'Tunisia', 'id': '788', 'alpha3code': 'TUN', 'alpha2code': 'TN'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",W. Khazri,76,25776
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1982-11-04,null,3771,Yohann,right,196,Pelé,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",Y. Pelé,89,25781
"{'name': 'Tunisia', 'id': '788', 'alpha3code': 'TUN', 'alpha2code': 'TN'}",1989-08-06,null,3771,Aymen,left,187,Abdennour,,"{'name': 'Tunisia', 'id': '788', 'alpha3code': 'TUN', 'alpha2code': 'TN'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",A. Abdennour,84,25784
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1985-04-05,null,3787,Daniel,right,185,Congré,,"{'name': 'Guadeloupe', 'id': '312', 'alpha3code': 'GLP', 'alpha2code': 'GP'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",D. Congré,80,25786
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1988-07-23,null,3782,Cheikh,left,182,M'Bengue,,"{'name': 'Senegal', 'id': '686', 'alpha3code': 'SEN', 'alpha2code': 'SN'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",C. M'Bengue,79,25789
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1992-12-16,null,3780,Steeve,right,180,Yago,,"{'name': 'Burkina Faso', 'id': '854', 'alpha3code': 'BFA', 'alpha2code': 'BF'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",S. Yago,77,25791
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1990-08-12,null,680,Wissam,right,170,Ben Yedder,,"{'name': 'Tunisia', 'id': '788', 'alpha3code': 'TUN', 'alpha2code': 'TN'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",W. Ben Yedder,68,25795
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1983-07-24,null,3785,Étienne,right,176,Didot,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",É. Didot,70,25800
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1989-01-30,null,3785,Franck,left,178,Tabanou,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",F. Tabanou,77,25805
"{'name': 'Martinique', 'id': '474', 'alpha3code': 'MTQ', 'alpha2code': 'MQ'}",1990-03-03,null,3777,Emmanuel,right,182,Rivière,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",E. Rivière,76,25809
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1990-08-03,null,3774,Benjamin,right,180,André,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",B. André,76,25826
